country,date,words
PT,2022-09-30,24236
PT,2022-10-06,28627
PT,2022-10-07,28067
PT,2022-10-12,36713
PT,2022-10-13,40613
PT,2022-10-14,28991
PT,2022-10-19,27702
PT,2022-10-20,27579
PT,2022-10-21,28365
PT,2022-10-26,42456
PT,2022-10-27,55653
PT,2022-11-21,24215
PT,2022-11-22,39043
PT,2022-11-23,32148
PT,2022-11-24,25781
PT,2022-11-25,26150
PT,2022-11-30,33075
PT,2022-12-02,31460
PT,2022-12-07,40739
PT,2022-12-09,38935
PT,2022-12-13,13337
PT,2022-12-14,35809
PT,2022-12-15,21787
PT,2022-12-16,34737
PT,2022-12-20,37383
PT,2022-12-21,35482
PT,2022-12-22,24703
PT,2023-01-04,31918
PT,2023-01-05,35376
PT,2023-01-06,46023
PT,2023-01-11,38594
PT,2023-01-12,27404
PT,2023-01-13,26561
PT,2023-01-18,18817
PT,2023-01-19,47110
PT,2023-01-20,26017
PT,2023-01-25,30510
PT,2023-01-26,21456
PT,2023-02-01,27932
PT,2023-02-02,24485
PT,2023-02-03,26517
PT,2023-02-08,26112
PT,2023-02-09,33466
PT,2023-02-10,32680
PT,2023-02-15,23422
PT,2023-02-16,40217
PT,2023-02-17,27230
PT,2023-02-22,20642
PT,2023-02-23,28042
PT,2023-02-24,29075
PT,2023-03-01,33708
PT,2023-03-02,30089
PT,2023-03-03,29772
PT,2023-03-08,29329
PT,2023-03-09,22100
PT,2023-03-10,36025
PT,2023-03-15,26514
PT,2023-03-16,39184
PT,2023-03-17,31328
PT,2023-03-22,45024
PT,2023-03-23,25715
PT,2023-03-24,30542
PT,2023-03-29,23559
PT,2023-03-30,31263
PT,2023-03-31,32931
PT,2023-04-05,44770
PT,2023-04-06,27836
PT,2023-04-12,42723
PT,2023-04-13,29179
PT,2023-04-14,31539
PT,2023-04-19,34779
PT,2023-04-20,22924
PT,2023-04-21,24372
PT,2023-04-25,16436
PT,2023-04-26,25340
PT,2023-04-27,29243
PT,2023-04-28,27297
PT,2023-05-03,29316
PT,2023-05-04,30863
PT,2023-05-05,33128
PT,2023-05-10,31720
PT,2023-05-11,19548
PT,2023-05-12,27744
PT,2023-05-17,17579
PT,2023-05-18,22118
PT,2023-05-19,26813
PT,2023-05-24,36642
PT,2023-05-25,37676
PT,2023-05-26,30966
PT,2023-05-31,31201
PT,2023-06-01,26442
PT,2023-06-02,17307
PT,2023-06-06,35524
PT,2023-06-07,43883
PT,2023-06-14,49418
PT,2023-06-15,20320
PT,2023-06-16,24777
PT,2023-06-21,25757
PT,2023-06-22,41285
PT,2023-06-23,40341
PT,2023-06-28,26358
PT,2023-06-29,20730
PT,2023-06-30,30331
PT,2023-07-04,61045
PT,2023-07-05,25466
PT,2023-07-06,21007
PT,2023-07-07,33083
PT,2023-07-19,56912
PT,2023-07-20,39040
PT,2023-09-06,11994
PT,2023-09-15,32915
PT,2023-09-19,33356
PT,2023-09-20,21798
PT,2023-09-21,27738
PT,2023-09-22,65744
PT,2023-09-27,28911
PT,2023-09-28,30667
PT,2023-09-29,31142
PT,2023-10-03,21501
PT,2023-10-04,27661
PT,2023-10-11,38884
PT,2023-10-12,20680
PT,2023-10-13,34973
PT,2023-10-18,31097
PT,2023-10-19,23311
PT,2023-10-20,36263
PT,2023-10-25,23503
PT,2023-10-30,38252
PT,2023-10-31,66727
PT,2023-11-23,36783
PT,2023-11-24,27498
PT,2023-11-27,25330
PT,2023-11-28,26874
PT,2023-11-29,27440
PT,2023-11-30,32092
PT,2023-12-07,24585
PT,2023-12-11,21144
PT,2023-12-13,25497
PT,2023-12-14,22235
PT,2023-12-15,31453
PT,2023-12-19,31024
PT,2023-12-20,24247
PT,2023-12-21,33906
PT,2024-01-03,29957
PT,2024-01-04,26729
PT,2024-01-05,28218
PT,2024-01-09,33295
PT,2024-01-10,22221
PT,2024-01-11,43141
PT,2024-01-24,22191
PT,2024-02-07,8149
PT,2024-03-13,14023
RS,1997-12-03,9726
RS,1997-12-29,39521
RS,1998-02-19,2967
RS,1998-02-20,2252
RS,1998-03-24,14349
RS,1998-04-06,1901
RS,1998-04-07,55118
RS,1998-05-26,64572
RS,1998-05-27,25178
RS,1998-09-28,39275
RS,1998-10-20,39629
RS,1998-11-17,48112
RS,1998-11-18,21347
RS,1998-12-07,58692
RS,1998-12-08,11311
RS,1998-12-28,20638
RS,1999-02-04,31129
RS,1999-03-23,39654
RS,1999-07-15,15462
RS,1999-11-09,37207
RS,1999-11-10,27978
RS,1999-11-11,6924
RS,1999-12-21,37360
RS,2000-04-11,25149
RS,2000-05-03,11174
RS,2000-07-12,31989
RS,2000-07-13,29416
RS,2000-10-09,17072
RS,2000-10-23,41926
RS,2000-10-24,8714
RS,2001-01-22,9806
RS,2001-01-23,23262
RS,2001-01-25,73736
RS,2001-02-12,60181
RS,2001-02-13,68675
RS,2001-02-14,44751
RS,2001-02-15,20634
RS,2001-02-27,87652
RS,2001-03-27,54909
RS,2001-03-28,51525
RS,2001-03-29,50329
RS,2001-03-30,79653
RS,2001-04-09,54862
RS,2001-04-10,53149
RS,2001-04-11,51033
RS,2001-04-12,41066
RS,2001-04-17,53529
RS,2001-04-18,53445
RS,2001-04-19,2032
RS,2001-04-23,57003
RS,2001-04-24,36005
RS,2001-04-25,37589
RS,2001-04-26,36129
RS,2001-05-03,46944
RS,2001-05-04,25521
RS,2001-05-08,56634
RS,2001-05-09,25121
RS,2001-05-10,50134
RS,2001-05-11,39317
RS,2001-05-14,57870
RS,2001-05-15,45460
RS,2001-05-16,54287
RS,2001-05-17,53230
RS,2001-05-21,29332
RS,2001-05-22,42297
RS,2001-05-23,48364
RS,2001-05-24,56749
RS,2001-05-28,48368
RS,2001-05-30,60383
RS,2001-05-31,48214
RS,2001-06-11,62293
RS,2001-06-12,53678
RS,2001-06-13,54169
RS,2001-06-14,19790
RS,2001-06-18,42698
RS,2001-06-19,56810
RS,2001-06-20,51100
RS,2001-06-21,55025
RS,2001-06-25,52587
RS,2001-06-26,49515
RS,2001-06-27,44442
RS,2001-07-09,56340
RS,2001-07-10,42506
RS,2001-07-11,46612
RS,2001-07-12,45542
RS,2001-07-16,10901
RS,2001-09-17,51662
RS,2001-09-18,33246
RS,2001-09-19,46876
RS,2001-09-20,48868
RS,2001-09-24,21326
RS,2001-10-02,47890
RS,2001-10-03,12913
RS,2001-10-04,25818
RS,2001-10-08,49072
RS,2001-10-22,44432
RS,2001-10-24,19156
RS,2001-10-30,21339
RS,2001-10-31,27704
RS,2001-11-05,32462
RS,2001-11-06,29140
RS,2001-11-07,31196
RS,2001-11-08,11489
RS,2001-11-19,48063
RS,2001-11-20,32555
RS,2001-11-21,16788
RS,2001-11-22,28916
RS,2001-11-26,32517
RS,2001-11-27,41238
RS,2001-11-28,29937
RS,2001-12-03,22580
RS,2001-12-04,32220
RS,2001-12-05,289
RS,2001-12-06,51469
RS,2001-12-10,35660
RS,2001-12-11,37655
RS,2001-12-12,33967
RS,2001-12-13,43154
RS,2001-12-17,271
RS,2001-12-20,35788
RS,2001-12-21,40533
RS,2001-12-26,39387
RS,2001-12-27,39518
RS,2002-01-22,46055
RS,2002-01-23,25123
RS,2002-01-24,36458
RS,2002-01-28,25046
RS,2002-01-29,31130
RS,2002-01-30,21624
RS,2002-01-31,12709
RS,2002-02-04,27641
RS,2002-02-05,30233
RS,2002-02-06,37090
RS,2002-02-07,23955
RS,2002-02-11,34604
RS,2002-02-12,32281
RS,2002-02-13,36691
RS,2002-02-14,23555
RS,2002-02-18,38286
RS,2002-02-19,38394
RS,2002-02-20,34508
RS,2002-02-21,25604
RS,2002-02-25,30844
RS,2002-02-26,33359
RS,2002-02-27,42124
RS,2002-03-27,43586
RS,2002-03-28,31786
RS,2002-04-02,36274
RS,2002-04-03,20270
RS,2002-04-04,36423
RS,2002-04-09,39748
RS,2002-04-10,30959
RS,2002-04-11,36739
RS,2002-04-15,25335
RS,2002-04-16,33002
RS,2002-04-17,33686
RS,2002-04-18,12383
RS,2002-04-22,27718
RS,2002-04-23,34842
RS,2002-04-24,32128
RS,2002-04-25,13882
RS,2002-05-08,30259
RS,2002-05-09,19184
RS,2002-05-13,18048
RS,2002-05-14,27530
RS,2002-05-15,11090
RS,2002-05-21,4505
RS,2002-05-22,10435
RS,2002-06-04,31516
RS,2002-06-05,29395
RS,2002-06-06,33133
RS,2002-06-11,31059
RS,2002-06-12,14907
RS,2002-06-18,49362
RS,2002-06-19,36387
RS,2002-07-02,48930
RS,2002-07-03,54176
RS,2002-07-09,49332
RS,2002-07-10,47437
RS,2002-07-11,76486
RS,2002-07-15,53166
RS,2002-07-16,32127
RS,2002-07-17,73958
RS,2002-11-05,44073
RS,2002-11-12,3089
RS,2002-11-19,61048
RS,2002-11-20,44465
RS,2002-11-21,57986
RS,2002-12-03,3979
RS,2002-12-10,43389
RS,2002-12-11,43474
RS,2002-12-12,94857
RS,2002-12-13,34617
RS,2002-12-17,46069
RS,2002-12-18,28447
RS,2003-01-27,61051
RS,2003-02-05,41302
RS,2003-02-06,31505
RS,2003-02-11,34237
RS,2003-02-12,53791
RS,2003-02-13,49560
RS,2003-02-19,44119
RS,2003-02-20,53326
RS,2003-02-25,6356
RS,2003-02-26,38419
RS,2003-02-27,41091
RS,2003-02-28,57241
RS,2003-03-13,713
RS,2003-03-18,44574
RS,2003-03-19,44776
RS,2003-03-25,41224
RS,2003-03-26,60016
RS,2003-04-01,31814
RS,2003-04-02,54659
RS,2003-04-08,37739
RS,2003-04-09,39811
RS,2003-04-10,55778
RS,2003-04-11,49500
RS,2003-04-15,40826
RS,2003-04-16,42595
RS,2003-04-17,42929
RS,2003-04-18,41517
RS,2003-04-22,51945
RS,2003-04-23,42212
RS,2003-04-24,8589
RS,2003-05-13,39671
RS,2003-05-14,37288
RS,2003-05-15,36881
RS,2003-05-20,39348
RS,2003-05-21,22421
RS,2003-05-27,46569
RS,2003-05-28,54142
RS,2003-05-29,57947
RS,2003-05-30,59433
RS,2003-06-04,41133
RS,2003-06-05,37914
RS,2003-06-10,38200
RS,2003-06-11,32310
RS,2003-06-17,34549
RS,2003-06-18,28573
RS,2003-06-19,37420
RS,2003-06-24,40772
RS,2003-06-25,37151
RS,2003-07-01,56870
RS,2003-07-02,41757
RS,2003-07-03,40751
RS,2003-07-08,39627
RS,2003-07-09,39861
RS,2003-07-10,13058
RS,2003-07-14,54882
RS,2003-07-15,32333
RS,2003-07-16,59635
RS,2003-07-17,58805
RS,2003-07-18,28447
RS,2003-07-22,43728
RS,2003-08-27,57655
RS,2003-10-14,96
RS,2003-10-16,34457
RS,2003-10-22,46597
RS,2003-10-23,39941
RS,2003-10-28,49290
RS,2003-10-29,19631
RS,2003-10-30,40549
RS,2003-10-31,40601
RS,2003-11-03,45051
RS,2003-11-04,42326
RS,2003-11-05,39467
RS,2003-11-06,39937
RS,2004-01-27,7447
RS,2004-02-04,7014
RS,2004-02-09,1729
RS,2004-02-12,1804
RS,2004-02-17,20447
RS,2004-02-18,44100
RS,2004-02-19,33265
RS,2004-02-20,39879
RS,2004-02-23,46873
RS,2004-02-24,54748
RS,2004-02-26,47917
RS,2004-03-02,36859
RS,2004-03-03,46286
RS,2004-03-04,9511
RS,2004-03-16,21793
RS,2004-03-17,9996
RS,2004-03-23,60177
RS,2004-03-26,15094
RS,2004-03-30,29894
RS,2004-04-07,24366
RS,2004-04-08,47331
RS,2004-04-13,40501
RS,2004-04-14,45509
RS,2004-04-15,39525
RS,2004-04-19,23780
RS,2004-04-20,42826
RS,2004-04-21,31172
RS,2004-04-29,19343
RS,2004-05-05,29690
RS,2004-05-07,20737
RS,2004-05-10,27692
RS,2004-05-11,36882
RS,2004-05-12,35057
RS,2004-05-13,40725
RS,2004-05-17,36938
RS,2004-05-18,35691
RS,2004-05-21,15596
RS,2004-05-24,14380
RS,2004-05-25,43965
RS,2004-05-26,42984
RS,2004-05-27,124757
RS,2004-05-28,9286
RS,2004-06-29,23413
RS,2004-06-30,8498
RS,2004-07-01,27812
RS,2004-07-05,26407
RS,2004-07-06,42734
RS,2004-07-07,36860
RS,2004-07-08,33174
RS,2004-07-11,1156
RS,2004-07-12,33125
RS,2004-07-13,41824
RS,2004-07-14,44890
RS,2004-07-15,72458
RS,2004-07-19,27585
RS,2004-07-20,35891
RS,2004-07-21,38731
RS,2004-07-22,75629
RS,2004-07-23,20823
RS,2004-08-17,9290
RS,2004-08-18,19314
RS,2004-08-19,28265
RS,2004-08-24,20455
RS,2004-08-25,34014
RS,2004-08-26,62383
RS,2004-10-06,28218
RS,2004-10-07,39613
RS,2004-10-13,6328
RS,2004-10-14,38752
RS,2004-10-18,25741
RS,2004-10-19,44625
RS,2004-10-21,16031
RS,2004-10-26,40259
RS,2004-10-27,37681
RS,2004-11-02,35265
RS,2004-11-03,41589
RS,2004-11-04,41210
RS,2004-11-05,34344
RS,2004-11-08,40474
RS,2004-11-09,56256
RS,2004-11-10,41613
RS,2004-11-11,39592
RS,2004-11-12,38220
RS,2004-11-13,42740
RS,2004-11-18,24805
RS,2004-11-19,103090
RS,2004-12-01,26388
RS,2004-12-02,35661
RS,2004-12-03,37047
RS,2004-12-06,38435
RS,2004-12-07,33613
RS,2004-12-08,33434
RS,2004-12-09,28635
RS,2004-12-10,29502
RS,2004-12-11,40102
RS,2004-12-13,45231
RS,2004-12-14,7871
RS,2004-12-15,30030
RS,2004-12-16,16342
RS,2004-12-17,44052
RS,2004-12-21,32590
RS,2004-12-22,22906
RS,2005-01-18,34564
RS,2005-01-19,31587
RS,2005-01-20,874
RS,2005-01-24,32653
RS,2005-01-25,26790
RS,2005-01-26,35114
RS,2005-01-31,30983
RS,2005-02-01,33404
RS,2005-02-02,29544
RS,2005-02-03,14586
RS,2005-02-07,46740
RS,2005-02-08,45673
RS,2005-02-09,17249
RS,2005-02-10,41952
RS,2005-02-11,35425
RS,2005-02-16,84077
RS,2005-02-17,16550
RS,2005-02-18,35127
RS,2005-02-28,41427
RS,2005-03-08,26963
RS,2005-03-09,57944
RS,2005-03-17,23546
RS,2005-03-21,28992
RS,2005-03-22,29953
RS,2005-03-23,34331
RS,2005-03-24,30791
RS,2005-03-29,36202
RS,2005-03-30,32710
RS,2005-03-31,9500
RS,2005-04-05,7105
RS,2005-04-06,24278
RS,2005-04-12,29748
RS,2005-04-13,32825
RS,2005-04-14,29541
RS,2005-04-19,29942
RS,2005-04-20,18389
RS,2005-04-21,27146
RS,2005-04-25,29164
RS,2005-04-26,3284
RS,2005-05-10,46355
RS,2005-05-11,40053
RS,2005-05-12,32543
RS,2005-05-16,26963
RS,2005-05-17,38819
RS,2005-05-18,28841
RS,2005-05-19,97589
RS,2005-05-20,54631
RS,2005-05-23,17830
RS,2005-05-24,10566
RS,2005-05-30,20464
RS,2005-05-31,35770
RS,2005-06-01,32143
RS,2005-06-02,1640
RS,2005-06-21,38457
RS,2005-06-22,28398
RS,2005-06-24,62779
RS,2005-06-27,52895
RS,2005-06-28,22498
RS,2005-06-29,51553
RS,2005-06-30,62804
RS,2005-07-04,64858
RS,2005-07-05,54135
RS,2005-07-06,51436
RS,2005-07-07,54611
RS,2005-07-11,55008
RS,2005-07-12,69761
RS,2005-07-13,65214
RS,2005-07-18,69056
RS,2005-07-19,30320
RS,2005-07-20,89013
RS,2005-07-21,46038
RS,2005-07-22,30139
RS,2005-07-23,1408
RS,2005-08-22,24049
RS,2005-08-23,51551
RS,2005-08-24,54182
RS,2005-08-25,83499
RS,2005-08-29,24260
RS,2005-08-30,43112
RS,2005-08-31,44148
RS,2005-09-01,14711
RS,2005-09-05,40746
RS,2005-09-06,52213
RS,2005-09-07,68059
RS,2005-09-08,19621
RS,2005-09-13,50988
RS,2005-09-14,1806
RS,2005-09-15,68336
RS,2005-09-16,885
RS,2005-09-19,55655
RS,2005-09-20,23921
RS,2005-09-21,58995
RS,2005-09-22,36139
RS,2005-09-26,41692
RS,2005-09-27,34169
RS,2005-09-28,23357
RS,2005-09-29,19191
RS,2005-10-11,1398
RS,2005-10-12,32814
RS,2005-10-13,21309
RS,2005-10-18,4204
RS,2005-10-20,48416
RS,2005-10-24,50091
RS,2005-10-25,45008
RS,2005-10-26,52444
RS,2005-10-31,45330
RS,2005-11-01,27517
RS,2005-11-02,54521
RS,2005-11-03,44362
RS,2005-11-08,52518
RS,2005-11-09,58389
RS,2005-11-10,68744
RS,2005-11-14,29143
RS,2005-11-15,39078
RS,2005-11-16,76900
RS,2005-11-17,54692
RS,2005-11-18,26284
RS,2005-11-21,38328
RS,2005-11-22,64282
RS,2005-11-23,61230
RS,2005-11-24,92763
RS,2005-11-25,74920
RS,2005-11-26,63042
RS,2005-11-27,80674
RS,2005-11-28,24823
RS,2005-11-29,42774
RS,2005-11-30,58197
RS,2005-12-01,43561
RS,2005-12-08,40152
RS,2005-12-12,18540
RS,2005-12-13,19306
RS,2005-12-14,50497
RS,2005-12-15,61497
RS,2005-12-20,32783
RS,2005-12-21,50091
RS,2005-12-22,42235
RS,2006-02-27,50593
RS,2006-03-27,927
RS,2006-03-28,27800
RS,2006-03-29,26250
RS,2006-04-03,48050
RS,2006-04-04,65339
RS,2006-04-05,59885
RS,2006-04-06,48381
RS,2006-04-10,54311
RS,2006-04-11,69287
RS,2006-04-12,54808
RS,2006-04-13,49298
RS,2006-04-17,56505
RS,2006-04-18,29907
RS,2006-04-19,90786
RS,2006-04-20,4426
RS,2006-05-08,53028
RS,2006-05-09,43061
RS,2006-05-10,29663
RS,2006-05-11,55757
RS,2006-05-12,46125
RS,2006-05-16,95917
RS,2006-05-17,50580
RS,2006-05-18,60841
RS,2006-05-19,33110
RS,2006-05-22,52656
RS,2006-05-23,26043
RS,2006-05-24,15558
RS,2006-05-25,41020
RS,2006-06-05,49279
RS,2006-06-06,26455
RS,2006-06-08,38411
RS,2006-06-12,50221
RS,2006-06-13,58791
RS,2006-06-14,51861
RS,2006-06-15,25566
RS,2006-06-19,22732
RS,2006-06-20,36915
RS,2006-06-21,53434
RS,2006-06-22,42216
RS,2006-06-27,66467
RS,2006-06-29,60591
RS,2006-07-04,56353
RS,2006-07-05,50259
RS,2006-07-06,29941
RS,2006-07-14,23764
RS,2006-07-18,23231
RS,2006-07-19,22813
RS,2006-09-12,38519
RS,2006-09-25,68050
RS,2006-09-27,56365
RS,2006-09-28,88959
RS,2006-09-30,11475
RS,2006-10-08,434
RS,2006-10-09,18489
RS,2006-11-08,955
RS,2006-11-09,53376
RS,2007-02-14,100111
RS,2007-05-07,105505
RS,2007-05-08,20081
RS,2007-05-09,47426
RS,2007-05-12,44298
RS,2007-05-13,36197
RS,2007-05-14,27601
RS,2007-05-15,58861
RS,2007-05-22,57669
RS,2007-05-23,7244
RS,2007-05-25,43977
RS,2007-05-28,27632
RS,2007-05-29,2696
RS,2007-05-30,68572
RS,2007-06-08,59793
RS,2007-06-12,60911
RS,2007-06-13,41375
RS,2007-06-18,46581
RS,2007-06-19,70729
RS,2007-06-20,56000
RS,2007-06-21,41880
RS,2007-06-22,95918
RS,2007-06-26,57984
RS,2007-06-27,56571
RS,2007-06-29,1899
RS,2007-07-03,46085
RS,2007-07-05,42397
RS,2007-07-13,2253
RS,2007-07-16,53682
RS,2007-07-17,54451
RS,2007-07-18,32385
RS,2007-07-23,61097
RS,2007-07-24,62630
RS,2007-09-11,42012
RS,2007-09-12,52771
RS,2007-09-13,59482
RS,2007-09-14,62108
RS,2007-09-17,80703
RS,2007-09-18,50428
RS,2007-09-19,50969
RS,2007-09-20,46240
RS,2007-09-24,38461
RS,2007-09-25,31781
RS,2007-09-26,31327
RS,2007-10-01,54502
RS,2007-10-02,53307
RS,2007-10-03,53371
RS,2007-10-04,52550
RS,2007-10-08,16371
RS,2007-10-09,54804
RS,2007-10-10,49990
RS,2007-10-11,42306
RS,2007-10-15,42447
RS,2007-10-16,53722
RS,2007-10-17,46172
RS,2007-10-18,34833
RS,2007-10-23,52818
RS,2007-10-24,53174
RS,2007-10-25,41837
RS,2007-10-26,59221
RS,2007-10-29,70731
RS,2007-10-30,51680
RS,2007-10-31,34206
RS,2007-11-05,35741
RS,2007-11-06,56932
RS,2007-11-07,39364
RS,2007-11-08,41203
RS,2007-11-09,18132
RS,2007-11-12,54563
RS,2007-11-13,51788
RS,2007-11-14,47372
RS,2007-11-15,14178
RS,2007-11-16,54842
RS,2007-11-19,51781
RS,2007-11-20,36306
RS,2007-11-21,52346
RS,2007-11-22,9043
RS,2007-11-23,78991
RS,2007-11-24,7341
RS,2007-11-26,62141
RS,2007-11-28,62647
RS,2007-11-29,76417
RS,2007-11-30,85260
RS,2007-12-03,63718
RS,2007-12-04,69575
RS,2007-12-05,23849
RS,2007-12-06,75351
RS,2007-12-07,50142
RS,2007-12-10,105031
RS,2007-12-11,58289
RS,2007-12-12,71092
RS,2007-12-13,66709
RS,2007-12-14,64906
RS,2007-12-17,51976
RS,2007-12-18,53032
RS,2007-12-19,37515
RS,2007-12-20,52911
RS,2007-12-21,47917
RS,2007-12-24,30549
RS,2007-12-25,58963
RS,2007-12-26,81038
RS,2007-12-27,45244
RS,2007-12-29,58784
RS,2008-02-15,911
RS,2008-02-18,12934
RS,2008-02-29,4641
RS,2008-03-05,5368
RS,2008-06-11,1456
RS,2008-06-24,12419
RS,2008-06-25,60814
RS,2008-06-26,120
RS,2008-06-27,2581
RS,2008-06-30,56450
RS,2008-07-01,49534
RS,2008-07-02,48586
RS,2008-07-03,80722
RS,2008-07-04,90870
RS,2008-07-07,80999
RS,2008-07-16,2172
RS,2008-07-17,20435
RS,2008-07-18,32637
RS,2008-07-21,3893
RS,2008-09-02,52133
RS,2008-09-03,48744
RS,2008-09-04,51559
RS,2008-09-05,68379
RS,2008-09-08,43312
RS,2008-09-15,3375
RS,2008-09-25,39975
RS,2008-09-26,61903
RS,2008-09-29,49835
RS,2008-09-30,48237
RS,2008-10-07,62794
RS,2008-10-08,53454
RS,2008-10-09,69489
RS,2008-10-10,5305
RS,2008-10-14,53678
RS,2008-10-15,51963
RS,2008-10-16,59194
RS,2008-10-17,72141
RS,2008-10-18,57727
RS,2008-10-20,61517
RS,2008-10-21,18806
RS,2008-10-22,63882
RS,2008-10-23,39754
RS,2008-10-24,67014
RS,2008-10-28,58030
RS,2008-10-29,49952
RS,2008-10-30,67903
RS,2008-10-31,99882
RS,2008-11-03,101155
RS,2008-11-04,43293
RS,2008-11-05,18926
RS,2008-11-11,58686
RS,2008-11-12,57552
RS,2008-11-13,65081
RS,2008-11-14,72620
RS,2008-11-18,68127
RS,2008-11-19,76407
RS,2008-11-20,68714
RS,2008-11-24,67074
RS,2008-11-25,36449
RS,2008-11-26,19105
RS,2008-11-27,51190
RS,2008-11-28,70919
RS,2008-12-01,51457
RS,2008-12-02,56713
RS,2008-12-03,62882
RS,2008-12-04,55800
RS,2008-12-05,75112
RS,2008-12-08,108207
RS,2008-12-09,37506
RS,2008-12-10,71057
RS,2008-12-11,66381
RS,2008-12-12,64628
RS,2008-12-13,7944
RS,2008-12-15,64844
RS,2008-12-16,53741
RS,2008-12-17,30457
RS,2008-12-18,102625
RS,2008-12-22,60645
RS,2008-12-23,73385
RS,2008-12-24,52169
RS,2008-12-26,68179
RS,2008-12-27,82110
RS,2008-12-28,78866
RS,2008-12-29,83005
RS,2008-12-30,17133
RS,2009-01-12,66757
RS,2009-01-14,47214
RS,2009-01-15,62139
RS,2009-01-16,52851
RS,2009-01-19,52777
RS,2009-01-21,54107
RS,2009-01-22,49620
RS,2009-01-23,28393
RS,2009-01-26,59196
RS,2009-01-27,25940
RS,2009-01-28,40093
RS,2009-01-29,34081
RS,2009-02-02,2041
RS,2009-02-10,46439
RS,2009-02-11,52927
RS,2009-02-12,48018
RS,2009-02-13,36069
RS,2009-02-17,2989
RS,2009-02-26,39401
RS,2009-03-05,55169
RS,2009-03-06,48991
RS,2009-03-10,54563
RS,2009-03-11,54174
RS,2009-03-12,57295
RS,2009-03-13,37337
RS,2009-03-18,60699
RS,2009-03-19,57056
RS,2009-03-23,57130
RS,2009-03-25,95298
RS,2009-03-26,38632
RS,2009-03-27,43123
RS,2009-03-30,6648
RS,2009-03-31,1214
RS,2009-04-01,5219
RS,2009-04-02,48213
RS,2009-04-03,53606
RS,2009-04-06,53857
RS,2009-04-07,50301
RS,2009-04-08,55556
RS,2009-04-09,54628
RS,2009-04-14,65519
RS,2009-04-15,53001
RS,2009-04-16,45300
RS,2009-04-21,65479
RS,2009-04-22,72590
RS,2009-04-23,62893
RS,2009-04-24,70379
RS,2009-04-27,64368
RS,2009-04-28,74446
RS,2009-04-30,24904
RS,2009-05-04,67059
RS,2009-05-05,18493
RS,2009-05-11,33096
RS,2009-05-12,34104
RS,2009-05-13,16477
RS,2009-05-14,72157
RS,2009-05-15,73669
RS,2009-05-18,68381
RS,2009-05-19,60252
RS,2009-05-20,69320
RS,2009-05-21,47227
RS,2009-05-22,71024
RS,2009-05-25,61447
RS,2009-05-26,62881
RS,2009-05-27,58897
RS,2009-05-28,83349
RS,2009-06-01,61206
RS,2009-06-03,82013
RS,2009-06-09,81199
RS,2009-06-10,77574
RS,2009-06-11,87003
RS,2009-06-12,85758
RS,2009-06-15,62826
RS,2009-06-16,65238
RS,2009-06-17,66830
RS,2009-06-18,71374
RS,2009-06-23,64664
RS,2009-07-08,51846
RS,2009-07-13,41301
RS,2009-07-15,44428
RS,2009-07-16,52179
RS,2009-07-17,79657
RS,2009-07-18,63189
RS,2009-07-20,103683
RS,2009-07-21,90365
RS,2009-07-22,67909
RS,2009-07-23,58021
RS,2009-07-24,90994
RS,2009-07-25,72441
RS,2009-07-26,52915
RS,2009-07-27,63948
RS,2009-07-28,66407
RS,2009-07-29,33225
RS,2009-10-06,57223
RS,2009-10-07,62537
RS,2009-10-08,54265
RS,2009-10-09,43084
RS,2009-10-13,54921
RS,2009-10-14,49078
RS,2009-10-15,57615
RS,2009-10-16,56773
RS,2009-10-20,2033
RS,2009-10-21,38549
RS,2009-10-22,85262
RS,2009-10-26,23437
RS,2009-10-27,49313
RS,2009-10-28,28078
RS,2009-10-29,50367
RS,2009-10-30,37718
RS,2009-11-02,31417
RS,2009-11-03,65744
RS,2009-11-04,56787
RS,2009-11-05,62557
RS,2009-11-09,45538
RS,2009-11-10,84174
RS,2009-11-11,60512
RS,2009-11-12,51390
RS,2009-11-16,54335
RS,2009-11-17,60885
RS,2009-11-18,27663
RS,2009-11-20,62135
RS,2009-11-23,60791
RS,2009-11-24,94719
RS,2009-11-25,57409
RS,2009-11-26,61695
RS,2009-11-27,55156
RS,2009-11-30,72570
RS,2009-12-01,51364
RS,2009-12-02,68148
RS,2009-12-03,66588
RS,2009-12-04,18277
RS,2009-12-08,70731
RS,2009-12-11,11776
RS,2009-12-12,72941
RS,2009-12-14,56038
RS,2009-12-15,8330
RS,2009-12-16,61975
RS,2009-12-17,61174
RS,2009-12-18,46107
RS,2009-12-21,64885
RS,2009-12-22,54954
RS,2009-12-23,45096
RS,2009-12-24,60461
RS,2009-12-28,54664
RS,2010-02-23,75858
RS,2010-02-25,54526
RS,2010-02-26,40352
RS,2010-03-02,49214
RS,2010-03-03,63202
RS,2010-03-04,49444
RS,2010-03-05,60765
RS,2010-03-09,29344
RS,2010-03-10,59376
RS,2010-03-11,59757
RS,2010-03-12,19455
RS,2010-03-16,70615
RS,2010-03-17,64277
RS,2010-03-18,46951
RS,2010-03-19,50053
RS,2010-03-23,19579
RS,2010-03-25,36307
RS,2010-03-30,89581
RS,2010-03-31,46101
RS,2010-04-07,90817
RS,2010-04-08,70414
RS,2010-04-09,66895
RS,2010-04-13,47832
RS,2010-04-14,61742
RS,2010-04-15,80190
RS,2010-04-16,50487
RS,2010-04-19,47582
RS,2010-04-20,55144
RS,2010-04-21,56481
RS,2010-04-26,47804
